0	47.426133333333816	94.85226666666763	142.2783999999993	237.13066666666458	237.13066666666458	331.9829333333355	331.9829333333355	521.6874666666733	521.6874666666733	521.6874666666733	521.6874666666733	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	1090.8010666666928	
108.49711244171452	155.95110917017024	203.52357959776643	251.29414197204915	319.5282439705214	344.09306730575287	414.4635935072661	438.8971635310386	583.6906091007423	591.8784867964147	603.586280571188	629.387376707478	1118.2155236505882	1121.3388493536256	1124.8026952467776	1128.7493182370654	1133.2443987747984	1137.919512028343	1142.6981839689206	1147.895277047393	1154.3000206078827	1162.071105709761	1173.6458339317735	1196.7965335390497	
200.37843431176177	254.72208554807935	304.33074815972805	359.13417329134893	401.4529006440351	450.9539012699665	496.57360151190284	545.4205693650651	646.4822909830525	663.434073496502	687.7261575925049	737.4779920808911	1145.6781664926646	1152.0334651733895	1158.7997450061068	1166.6394356126286	1175.5596854440394	1184.8600723620482	1194.715771229107	1205.4633896696707	1217.6236791237427	1233.4495485842097	1256.3211773918583	1301.7957993259397	
275.9501297572071	335.0490642928653	385.0650778692632	441.7149597677465	483.20270122784257	540.7661934051029	578.8443391959149	652.3741533798657	708.6951179764351	734.4926860440469	771.1617658221843	844.6204951973122	1172.9850975663633	1182.3689922116432	1192.6115485426951	1204.4654353574738	1217.8015570899129	1231.636233169294	1246.4329048193233	1262.4130466380457	1281.082259379052	1304.6814404360807	1339.7404561095466	1408.9418756821315	
336.350649103612	403.80757507132023	465.67253457867315	510.50539513632333	565.551091605169	610.4160255389423	661.3421235074082	741.9952802141971	770.7582695464916	804.8217913291978	853.8261236054888	951.6002552925002	1200.4009222342215	1212.9263444584983	1226.7019052911476	1242.4022932470023	1260.1543838630175	1278.6857158229222	1298.2647281870986	1319.6899681656364	1344.3822998980872	1375.7973225751668	1422.699816911837	1516.3852974375181	
387.56150472974264	468.8683981950319	524.8252349445643	579.0688071633124	633.3221998148452	680.2617968719047	743.9015575653153	796.9972508389485	832.7100468119584	875.4695773837955	936.0429530307008	1057.4176699929978	1227.8266479867616	1243.5173141809903	1260.6598747346438	1280.3513123668963	1302.4097531303282	1325.5913637770254	1350.106616440615	1376.7356405236071	1407.8076520403552	1446.9118903037427	1506.0213347897536	1621.7872620696055	
429.30743326903024	515.8732539929226	582.2330668241849	642.9889790485767	693.8799667083338	750.1992784401493	811.274115937709	851.4150872130414	894.3020119565623	945.5417966470638	1018.375797031293	1163.1128599380936	1255.352617160092	1274.2554149923926	1295.056459603799	1318.4861159702054	1344.8949615948832	1372.507570158397	1402.0824122969111	1434.2424870651096	1471.1983054245225	1518.156659148609	1588.4528642583434	1727.241981344526	
461.2674780519488	562.3192959131807	630.3763743252375	694.1546876391737	753.5902246765913	812.97057339281	859.3434797605188	906.3234426404829	956.3976108485642	1016.228303715222	1100.5627295029528	1262.6710657411945	1282.829210747245	1304.8541605846515	1329.0918767821622	1356.3236744895983	1387.2063495010527	1419.521112609588	1453.8784641836587	1491.3568107154267	1534.7413277312082	1589.7175351121498	1671.6652123968279	1833.6899538744726	
493.33677258097714	597.1408151365682	672.897998755061	746.0392110834446	805.7340186140066	854.2388414366394	907.4578138849694	961.1645214909386	1018.690725530301	1087.1278153467883	1184.2920206452106	1287.1880564898274	1310.1426786226143	1335.4397647564908	1363.2435204095812	1394.4423905836275	1429.6228397197408	1466.4034938660475	1505.6416914134816	1548.0291564412234	1597.3828006112144	1659.9943105272523	1753.8694257978332	1940.3242776835289	
525.1382470257345	630.3975531524934	715.2682299596739	789.5217207226789	841.4731642933026	896.2067692791811	956.0459610857488	1015.7649847969758	1080.536659960776	1157.6008486071887	1265.9378753256178	1311.7793233215107	1337.6142529488848	1366.0296527608489	1397.2796958126585	1432.557596492108	1472.214526989475	1513.6381007371476	1557.7992532278163	1605.452511325224	1661.1601590832113	1731.2272351345396	1836.4045503548693	2046.0913638663544	
553.1523684569661	663.4650247399503	757.8118766558696	819.2385734001674	876.7272196572652	937.5782480248532	1003.7900454521027	1070.5665959275311	1142.34524210806	1227.6371385251446	1309.6674263647528	1336.2499643608103	1365.0659705278752	1396.547494841872	1431.179110821641	1470.4577971371948	1514.322302178065	1560.5225308866243	1609.575802025661	1662.73516675106	1724.6224616737509	1802.137376410927	1918.6486508698301	2152.4307664008566	
575.1736422057339	696.637427254904	786.9722288659624	848.7371564831014	912.4919621779367	979.4114295996044	1052.114407798331	1125.6828934056769	1204.4972127125613	1298.286572244816	1331.5774414938755	1360.8388355458196	1392.5058293324562	1427.095844146625	1465.1686156305373	1508.4493015496782	1556.7841702666597	1607.647248101027	1661.4726408590711	1719.8278071654963	1788.0437748240997	1873.2943417892136	2000.8247297169182	2257.667904580942	
597.2286410155225	729.5598762589993	811.0782368371883	878.5266774095251	948.0664242751884	1021.0979451010828	1100.3284513624428	1180.462427330398	1266.346118947732	1323.2224820497306	1353.5067719473402	1385.2565110989203	1419.9024853857964	1457.6747870336862	1499.1895663297983	1546.3946224463118	1598.9768315992078	1654.3833344774882	1713.401492405551	1777.1042062912275	1851.4831378076958	1944.9641641355702	2084.1787395118745	2364.475586383041	
619.2123572769434	753.4213363186435	835.3375942621547	908.18665148117	983.8601142882449	1062.9632167460913	1148.7639705014456	1235.2611379564573	1309.5815692715212	1342.5329105749804	1375.3569018588055	1409.8031434540378	1447.2725198839887	1488.1006374532767	1533.113070446004	1584.3320354164753	1641.7159024637351	1701.6308235747545	1765.7823473620201	1834.9953296863796	1915.6910590141936	2016.5542088378972	2167.0368071180383	2469.8750686235285	
641.4860271673473	771.2087578166996	859.3681502406052	937.8086427954806	1019.433261833815	1104.5274798936416	1196.902359471816	1290.017595420921	1326.4579546174243	1361.7920852103575	1397.2256684488996	1434.374398607821	1474.6981053661736	1518.453869397531	1567.186198992931	1622.3616923431737	1684.335487614359	1748.6586125939823	1817.8746850064704	1892.4060711767322	1979.367171883545	2087.8859017787304	2249.32604874578	2575.3620727721673	
